Date,Quantity,Discount,Salesperson,TotalPrice,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager,Region_Central,Region_East,Region_North,Region_South,Region_West,Product_Chair,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,StoreLocation_Store A,StoreLocation_Store B,StoreLocation_Store C,StoreLocation_Store D,CustomerType_Wholesale,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,DeliveryTime,Avg_Price_Per_Item
2023-08-22,8,0.0,Frank,2748.24,SAVE10,0,REG100758,Cust 4703,16.1,2023-08-22,2023-09-01,Ryan,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,10,343.53
2023-03-04,13,0.15,Diana,5467.319,FREESHIP,0,REG100759,Cust 7224,5.85,2023-03-04,2023-03-13,Ryan,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,9,420.56300000000005
2024-06-24,9,0.1,Eva,296.622,FREESHIP,1,REG100760,Cust 4751,29.9,2024-06-24,2024-07-01,Ryan,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7,32.958
2024-12-09,14,0.0,Diana,3026.8,WINTER15,0,REG100761,Cust 1201,14.39,2024-12-09,2024-12-13,Eric,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,4,216.20000000000002
2024-07-04,11,0.05,Diana,1347.9455,SAVE10,0,REG100762,Cust 9584,38.58,2024-07-04,2024-07-07,Wendy,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,122.54050000000001
2025-03-04,11,0.15,Frank,1712.0785,FREESHIP,0,REG100763,Cust 6980,41.83,2025-03-04,2025-03-06,Eric,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,155.64350000000002
2024-01-22,11,0.05,Frank,2904.5775,WINTER15,0,REG100764,Cust 2835,44.04,2024-01-22,2024-01-29,Eric,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7,264.0525
2025-03-12,14,0.05,Diana,7369.264,SAVE10,0,REG100765,Cust 4286,36.72,2025-03-12,2025-03-21,Eric,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,526.376
2025-02-28,15,0.05,Carlos,332.31,FREESHIP,0,REG100766,Cust 7876,25.27,2025-02-28,2025-03-03,Cameron,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,22.154
2024-05-23,4,0.05,Bob,79.648,FREESHIP,1,REG100767,Cust 5926,33.67,2024-05-23,2024-05-31,Eric,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,8,19.912
2023-09-17,18,0.05,Diana,2262.159,SAVE10,1,REG100768,Cust 4478,24.3,2023-09-17,2023-09-20,Ryan,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3,125.6755
2023-06-13,19,0.1,Carlos,3414.015,SAVE10,1,REG100769,Cust 4711,35.12,2023-06-13,2023-06-18,Eric,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5,179.685
2025-05-31,16,0.0,Bob,4912.0,FREESHIP,0,REG100770,Cust 9227,11.99,2025-05-31,2025-06-02,Wendy,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,307.0
2023-10-11,1,0.15,Alice,268.5405,SAVE10,0,REG100771,Cust 2830,43.2,2023-10-11,2023-10-14,Eric,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3,268.5405
2023-08-07,5,0.0,Eva,2984.85,SAVE10,0,REG100772,Cust 3767,14.43,2023-08-07,2023-08-14,Wendy,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,7,596.97
2023-12-03,17,0.05,Carlos,6088.227,SAVE10,1,REG100773,Cust 1561,38.48,2023-12-03,2023-12-05,Ryan,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,358.131
2024-08-01,6,0.1,Frank,1126.656,FREESHIP,0,REG100774,Cust 8569,49.93,2024-08-01,2024-08-04,Cameron,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,187.77599999999998
2023-03-20,7,0.0,Eva,2154.74,WINTER15,1,REG100775,Cust 1254,14.0,2023-03-20,2023-03-27,Eric,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7,307.82
2025-06-30,13,0.05,Eva,4723.628,WINTER15,0,REG100776,Cust 8556,7.59,2025-06-30,2025-07-04,Cameron,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4,363.356
2025-02-05,9,0.0,Frank,1692.27,FREESHIP,0,REG100777,Cust 7204,11.44,2025-02-05,2025-02-07,Sophie,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,188.03
2024-05-19,17,0.15,Frank,3441.5565,FREESHIP,0,REG100778,Cust 7725,21.64,2024-05-19,2024-05-29,Eric,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,10,202.4445
2023-03-04,10,0.1,Bob,4056.389999999999,SAVE10,0,REG100779,Cust 9210,21.31,2023-03-04,2023-03-12,Ryan,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,8,405.6389999999999
2023-01-22,2,0.1,Alice,744.048,SAVE10,1,REG100780,Cust 9085,41.69,2023-01-22,2023-01-24,Cameron,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,372.024
2023-03-20,20,0.15,Carlos,9124.07,SAVE10,0,REG100781,Cust 4937,41.42,2023-03-20,2023-03-25,Sophie,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,5,456.20349999999996
2024-06-05,5,0.05,Alice,980.4949999999999,WINTER15,0,REG100782,Cust 3606,35.51,2024-06-05,2024-06-13,Wendy,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,8,196.099
2024-07-09,4,0.15,Carlos,873.2219999999999,SAVE10,1,REG100783,Cust 5865,44.72,2024-07-09,2024-07-17,Eric,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,8,218.30549999999997
2025-03-08,1,0.0,Bob,247.04,FREESHIP,0,REG100784,Cust 7195,26.86,2025-03-08,2025-03-13,Sophie,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,5,247.04
2025-06-21,3,0.15,Diana,1487.619,WINTER15,1,REG100785,Cust 6113,30.12,2025-06-21,2025-06-30,Sophie,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,9,495.873
2025-06-28,13,0.15,Alice,3772.248999999999,SAVE10,0,REG100786,Cust 9878,18.2,2025-06-28,2025-07-01,Ryan,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,290.1729999999999
2025-04-05,19,0.15,Bob,4312.5345,SAVE10,1,REG100787,Cust 3936,35.82,2025-04-05,2025-04-13,Wendy,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,8,226.97549999999998
2024-03-05,7,0.0,Carlos,543.8299999999999,SAVE10,0,REG100788,Cust 3937,41.89,2024-03-05,2024-03-12,Sophie,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,7,77.68999999999998
2024-03-09,20,0.0,Carlos,6248.6,SAVE10,0,REG100789,Cust 5262,28.11,2024-03-09,2024-03-11,Eric,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,312.43
2025-02-25,19,0.05,Carlos,254.505,FREESHIP,0,REG100790,Cust 3892,37.84,2025-02-25,2025-02-28,Cameron,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,3,13.395
2024-11-16,17,0.05,Frank,4309.304499999999,WINTER15,0,REG100791,Cust 8826,32.52,2024-11-16,2024-11-23,Wendy,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,7,253.48849999999996
2024-08-01,20,0.05,Carlos,4714.09,SAVE10,0,REG100792,Cust 1119,22.96,2024-08-01,2024-08-06,Sophie,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,5,235.7045
2024-04-20,5,0.05,Alice,1504.61,FREESHIP,1,REG100793,Cust 2685,12.7,2024-04-20,2024-04-30,Wendy,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10,300.92199999999997
2024-04-20,2,0.1,Alice,305.316,SAVE10,0,REG100794,Cust 5939,45.41,2024-04-20,2024-04-25,Sophie,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,152.658
2023-09-22,19,0.15,Diana,571.3870000000001,SAVE10,0,REG100795,Cust 1791,7.06,2023-09-22,2023-09-28,Ryan,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,30.073000000000004
2025-02-21,3,0.1,Diana,713.0160000000001,SAVE10,0,REG100796,Cust 8530,25.39,2025-02-21,2025-03-02,Wendy,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,237.67200000000003
2025-06-24,5,0.15,Diana,584.63,SAVE10,0,REG100797,Cust 4522,6.45,2025-06-24,2025-07-01,Eric,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,7,116.926
2023-11-28,8,0.15,Diana,1073.924,SAVE10,0,REG100798,Cust 9619,6.31,2023-11-28,2023-12-05,Cameron,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,134.2405
2024-04-08,6,0.05,Eva,723.102,FREESHIP,0,REG100799,Cust 1637,35.49,2024-04-08,2024-04-17,Ryan,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,9,120.517
2025-01-07,15,0.05,Carlos,3420.7125,FREESHIP,0,REG100800,Cust 6914,14.31,2025-01-07,2025-01-14,Ryan,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,228.0475
2023-02-24,3,0.1,Carlos,101.601,FREESHIP,0,REG100801,Cust 5737,43.7,2023-02-24,2023-03-03,Sophie,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,7,33.867
2023-10-19,13,0.1,Alice,4599.27,SAVE10,0,REG100802,Cust 5301,12.64,2023-10-19,2023-10-26,Eric,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,7,353.79
2024-06-17,10,0.15,Alice,712.81,SAVE10,0,REG100803,Cust 2524,41.11,2024-06-17,2024-06-21,Ryan,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,4,71.28099999999999
2023-06-21,10,0.0,Frank,1100.7,SAVE10,0,REG100804,Cust 8480,18.47,2023-06-21,2023-06-29,Cameron,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,8,110.07000000000001
2024-08-30,6,0.15,Diana,1473.798,SAVE10,0,REG100805,Cust 2595,38.63,2024-08-30,2024-09-02,Eric,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,3,245.633
2025-01-03,10,0.0,Bob,4511.4,FREESHIP,0,REG100806,Cust 7132,29.96,2025-01-03,2025-01-13,Cameron,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,451.14
2023-02-23,16,0.0,Carlos,8145.28,FREESHIP,0,REG100807,Cust 4240,37.53,2023-02-23,2023-03-02,Wendy,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,7,509.08
2025-04-26,4,0.05,Carlos,2214.374,WINTER15,0,REG100808,Cust 4644,44.26,2025-04-26,2025-04-29,Cameron,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,3,553.5935
2023-06-08,9,0.0,Alice,1037.16,FREESHIP,0,REG100809,Cust 5133,8.28,2023-06-08,2023-06-14,Sophie,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,6,115.24000000000001
2023-03-16,14,0.1,Eva,7124.670000000001,WINTER15,0,REG100810,Cust 1731,24.4,2023-03-16,2023-03-25,Ryan,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,9,508.9050000000001
2024-10-23,11,0.0,Carlos,1336.94,SAVE10,0,REG100811,Cust 3739,16.62,2024-10-23,2024-10-28,Ryan,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,5,121.54
2025-05-23,9,0.1,Alice,1297.215,FREESHIP,1,REG100812,Cust 3853,29.64,2025-05-23,2025-05-28,Eric,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5,144.135
2023-05-06,14,0.05,Bob,2336.278,SAVE10,0,REG100813,Cust 6830,26.12,2023-05-06,2023-05-14,Eric,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,8,166.87699999999998
2024-08-15,3,0.05,Eva,1248.2145,SAVE10,1,REG100814,Cust 5351,23.29,2024-08-15,2024-08-22,Sophie,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,7,416.0715
2023-08-23,12,0.15,Diana,4198.218,FREESHIP,0,REG100815,Cust 5845,19.17,2023-08-23,2023-08-31,Sophie,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,8,349.8515
2025-04-13,1,0.0,Diana,163.29,WINTER15,0,REG100816,Cust 7004,21.15,2025-04-13,2025-04-22,Sophie,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,163.29
2024-06-11,5,0.05,Alice,2557.97,SAVE10,0,REG100817,Cust 4095,45.81,2024-06-11,2024-06-17,Cameron,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,6,511.59399999999994
2024-04-29,11,0.1,Alice,2533.905,FREESHIP,0,REG100818,Cust 7833,21.99,2024-04-29,2024-05-04,Sophie,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,5,230.35500000000002
2023-03-27,7,0.1,Alice,1828.386,WINTER15,0,REG100819,Cust 5826,33.15,2023-03-27,2023-04-04,Sophie,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8,261.198
2024-10-23,20,0.1,Diana,3581.1,FREESHIP,1,REG100820,Cust 9410,5.16,2024-10-23,2024-10-25,Ryan,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,179.055
2023-06-21,11,0.15,Frank,5395.885,SAVE10,0,REG100821,Cust 9397,13.16,2023-06-21,2023-06-28,Ryan,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,7,490.535
2023-05-12,10,0.1,Bob,450.9,FREESHIP,1,REG100822,Cust 6665,23.43,2023-05-12,2023-05-19,Cameron,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,7,45.089999999999996
2024-10-20,19,0.15,Carlos,8955.175,SAVE10,1,REG100823,Cust 2590,47.16,2024-10-20,2024-10-24,Cameron,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4,471.325
2024-04-04,14,0.0,Diana,1642.34,WINTER15,0,REG100824,Cust 4599,41.24,2024-04-04,2024-04-07,Ryan,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,117.30999999999999
2025-01-12,3,0.0,Bob,581.9399999999999,WINTER15,0,REG100825,Cust 7166,27.53,2025-01-12,2025-01-16,Cameron,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4,193.98
2023-07-24,20,0.05,Carlos,7350.34,WINTER15,0,REG100826,Cust 6177,41.56,2023-07-24,2023-07-29,Sophie,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,5,367.517
2023-09-09,12,0.0,Carlos,975.96,SAVE10,1,REG100827,Cust 6229,30.73,2023-09-09,2023-09-13,Ryan,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,81.33
2024-04-20,5,0.15,Bob,2340.2625,SAVE10,0,REG100828,Cust 2899,16.82,2024-04-20,2024-04-27,Eric,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7,468.05249999999995
2025-02-06,4,0.05,Eva,1800.858,SAVE10,0,REG100829,Cust 5322,29.22,2025-02-06,2025-02-14,Wendy,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,8,450.2145
2023-06-18,19,0.0,Bob,479.1799999999999,SAVE10,0,REG100830,Cust 7063,31.31,2023-06-18,2023-06-22,Wendy,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,4,25.219999999999995
2024-11-01,2,0.0,Frank,874.08,SAVE10,1,REG100831,Cust 7487,37.37,2024-11-01,2024-11-08,Ryan,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,7,437.04
2024-08-12,5,0.15,Frank,1907.655,SAVE10,1,REG100832,Cust 5481,21.22,2024-08-12,2024-08-21,Wendy,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,9,381.531
2025-04-08,14,0.0,Carlos,4199.16,FREESHIP,0,REG100833,Cust 3150,21.04,2025-04-08,2025-04-17,Cameron,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,9,299.94
2024-07-20,8,0.15,Bob,1524.424,FREESHIP,0,REG100834,Cust 5099,36.9,2024-07-20,2024-07-26,Cameron,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,190.553
2023-02-17,6,0.05,Diana,1867.833,SAVE10,0,REG100835,Cust 6615,22.34,2023-02-17,2023-02-21,Wendy,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,311.3055
2024-07-02,8,0.05,Eva,3285.251999999999,FREESHIP,1,REG100836,Cust 6924,20.64,2024-07-02,2024-07-04,Eric,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,410.6564999999999
2025-04-01,4,0.15,Eva,849.9319999999999,SAVE10,0,REG100837,Cust 2411,49.08,2025-04-01,2025-04-04,Ryan,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3,212.48299999999998
2025-06-02,14,0.15,Frank,2312.289,FREESHIP,0,REG100838,Cust 9648,15.3,2025-06-02,2025-06-09,Sophie,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,7,165.16350000000003
2024-11-21,5,0.0,Carlos,346.45,SAVE10,0,REG100839,Cust 1974,20.83,2024-11-21,2024-11-29,Wendy,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,8,69.28999999999999
2024-01-10,15,0.0,Carlos,4603.650000000001,FREESHIP,1,REG100840,Cust 9452,19.38,2024-01-10,2024-01-14,Sophie,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4,306.91
2023-10-21,4,0.15,Diana,1327.02,SAVE10,0,REG100841,Cust 4558,43.56,2023-10-21,2023-10-26,Ryan,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,331.755
2025-01-20,7,0.0,Diana,432.81,WINTER15,0,REG100842,Cust 8811,25.49,2025-01-20,2025-01-22,Ryan,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,61.83
2024-11-09,7,0.05,Carlos,554.078,FREESHIP,0,REG100843,Cust 7788,23.4,2024-11-09,2024-11-17,Wendy,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,8,79.154
2024-04-03,4,0.05,Bob,2139.628,WINTER15,0,REG100844,Cust 2788,19.5,2024-04-03,2024-04-07,Wendy,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,534.907
2024-01-06,13,0.15,Alice,2832.6675,SAVE10,0,REG100845,Cust 6621,26.04,2024-01-06,2024-01-08,Ryan,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2,217.8975
2023-08-02,9,0.05,Diana,2592.873,FREESHIP,0,REG100846,Cust 8575,17.01,2023-08-02,2023-08-05,Cameron,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,288.097
2023-11-26,9,0.15,Diana,3369.672,WINTER15,0,REG100847,Cust 8799,32.94,2023-11-26,2023-12-01,Ryan,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,374.408
2025-04-20,17,0.05,Bob,7578.3875,SAVE10,0,REG100848,Cust 1699,45.76,2025-04-20,2025-04-26,Eric,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,6,445.78749999999997
2023-12-29,18,0.15,Eva,7523.928,SAVE10,0,REG100849,Cust 5606,37.49,2023-12-29,2024-01-05,Sophie,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,7,417.996
2025-01-08,19,0.05,Diana,8398.1235,SAVE10,0,REG100850,Cust 4933,44.95,2025-01-08,2025-01-10,Cameron,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,442.00649999999996
2024-05-06,18,0.0,Eva,6186.24,SAVE10,0,REG100851,Cust 9517,20.37,2024-05-06,2024-05-14,Eric,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,343.68
2024-09-15,14,0.05,Bob,6284.382999999999,SAVE10,0,REG100852,Cust 6740,13.54,2024-09-15,2024-09-20,Ryan,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,5,448.88449999999995
2023-02-07,20,0.1,Eva,2565.36,FREESHIP,0,REG100853,Cust 1301,30.67,2023-02-07,2023-02-12,Wendy,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,128.268
2023-03-01,1,0.05,Bob,29.849,SAVE10,0,REG100854,Cust 1736,11.35,2023-03-01,2023-03-09,Eric,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,8,29.849
2024-05-08,17,0.15,Eva,8269.5905,SAVE10,1,REG100855,Cust 6864,44.99,2024-05-08,2024-05-12,Ryan,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,486.4465
2024-06-06,18,0.1,Carlos,5404.320000000001,FREESHIP,1,REG100856,Cust 5207,33.79,2024-06-06,2024-06-08,Eric,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,300.24
2023-04-29,9,0.15,Carlos,695.1555,WINTER15,0,REG100857,Cust 6525,26.56,2023-04-29,2023-05-08,Ryan,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,77.23949999999999
2023-09-20,9,0.05,Diana,5032.444500000001,SAVE10,0,REG100858,Cust 8298,42.3,2023-09-20,2023-09-22,Cameron,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2,559.1605000000002
2024-11-08,18,0.05,Frank,2621.088,WINTER15,1,REG100859,Cust 8204,33.71,2024-11-08,2024-11-13,Sophie,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,145.616
2023-03-22,17,0.15,Carlos,2817.3165,SAVE10,1,REG100860,Cust 4035,5.59,2023-03-22,2023-03-30,Ryan,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,8,165.7245
2023-09-05,5,0.0,Alice,1838.05,SAVE10,0,REG100861,Cust 1654,19.55,2023-09-05,2023-09-13,Eric,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,8,367.61
2023-02-26,17,0.05,Alice,9294.324999999999,FREESHIP,0,REG100862,Cust 1823,13.42,2023-02-26,2023-03-05,Eric,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,546.7249999999999
2024-11-26,3,0.15,Bob,585.0974999999999,WINTER15,1,REG100863,Cust 1423,19.81,2024-11-26,2024-11-29,Wendy,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,195.03249999999994
2024-10-14,3,0.0,Frank,1174.89,SAVE10,1,REG100864,Cust 7282,25.36,2024-10-14,2024-10-17,Cameron,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,391.63000000000005
2023-05-29,15,0.1,Diana,909.2249999999999,FREESHIP,0,REG100865,Cust 8437,24.85,2023-05-29,2023-06-03,Cameron,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,5,60.614999999999995
2024-03-22,6,0.15,Alice,2314.686,SAVE10,0,REG100866,Cust 9508,45.32,2024-03-22,2024-03-31,Cameron,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,385.781
2023-04-22,19,0.0,Bob,9736.104374999999,SAVE10,0,REG100867,Cust 1186,45.83,2023-04-22,2023-05-02,Sophie,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,10,512.4265460526316
2025-06-06,5,0.05,Diana,154.66,FREESHIP,0,REG100868,Cust 4362,46.73,2025-06-06,2025-06-12,Ryan,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6,30.932
2023-01-25,2,0.0,Frank,393.4,FREESHIP,0,REG100869,Cust 9388,35.84,2023-01-25,2023-01-29,Cameron,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,196.7
2023-09-08,12,0.1,Frank,3990.06,WINTER15,1,REG100870,Cust 4015,44.76,2023-09-08,2023-09-10,Sophie,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,2,332.505
2024-10-04,12,0.15,Eva,1855.992,WINTER15,0,REG100871,Cust 6428,25.06,2024-10-04,2024-10-11,Eric,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,7,154.666
2025-04-06,3,0.15,Alice,81.77850000000001,WINTER15,1,REG100872,Cust 2570,43.18,2025-04-06,2025-04-08,Eric,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,27.259500000000003
2024-08-25,15,0.15,Diana,509.1075,WINTER15,0,REG100873,Cust 5132,33.44,2024-08-25,2024-08-29,Eric,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,33.9405
